benchmark,backend,input_size_tier,run_index,wall_seconds,peak_rss_bytes,avg_cpu_percent,success,error
cipher_xlarge,python,xlarge,52,0.0013152910396456718,13762560,0.1,True,
cipher_xlarge,python,xlarge,53,0.0013207080774009228,13451264,0.2,True,
cipher_xlarge,python,xlarge,54,0.0013291249051690102,13844480,0.2,True,
cipher_xlarge,python,xlarge,55,0.0013284999877214432,13647872,0.1,True,
cipher_xlarge,python,xlarge,56,0.0013722910080105066,13697024,0.2,True,
cipher_xlarge,python,xlarge,57,0.001320833107456565,13664256,0.2,True,
cipher_xlarge,python,xlarge,58,0.001356624998152256,13484032,0.3,True,
cipher_xlarge,python,xlarge,59,0.0013362078461796045,13336576,0.3,True,
cipher_xlarge,python,xlarge,60,0.0013857090380042791,13778944,0.2,True,
cipher_xlarge,python,xlarge,61,0.0015674158930778503,13647872,0.4,True,
cipher_xlarge,python,xlarge,62,0.0013162910472601652,13484032,0.2,True,
cipher_xlarge,python,xlarge,63,0.001359584042802453,13697024,0.2,True,
cipher_xlarge,python,xlarge,64,0.0013089170679450035,13697024,0.2,True,
cipher_xlarge,python,xlarge,65,0.0013259160332381725,13418496,0.3,True,
cipher_xlarge,python,xlarge,66,0.0013089170679450035,13582336,0.2,True,
cipher_xlarge,python,xlarge,67,0.0013502079527825117,13434880,0.2,True,
cipher_xlarge,python,xlarge,68,0.001307375030592084,13156352,0.3,True,
cipher_xlarge,python,xlarge,69,0.0014292921405285597,13467648,0.3,True,
cipher_xlarge,python,xlarge,70,0.0014487081207334995,13303808,0.2,True,
cipher_xlarge,python,xlarge,71,0.0013486670795828104,13500416,0.1,True,
cipher_xlarge,python,xlarge,72,0.001311291940510273,13762560,0.4,True,
cipher_xlarge,python,xlarge,73,0.001294333953410387,13647872,0.2,True,
cipher_xlarge,python,xlarge,74,0.001350749982520938,13811712,0.3,True,
cipher_xlarge,python,xlarge,75,0.0013233330100774765,13631488,0.1,True,
cipher_xlarge,python,xlarge,76,0.001518083969131112,13729792,0.2,True,
cipher_xlarge,python,xlarge,77,0.0013114998582750559,13352960,0.5,True,
cipher_xlarge,python,xlarge,78,0.0013883751817047596,13778944,0.4,True,
cipher_xlarge,python,xlarge,79,0.0014251249376684427,13500416,0.2,True,
cipher_xlarge,python,xlarge,80,0.001344915945082903,13762560,0.2,True,
cipher_xlarge,python,xlarge,81,0.0013391249813139439,13828096,0.2,True,
cipher_xlarge,python,xlarge,82,0.001338041853159666,13402112,0.2,True,
cipher_xlarge,python,xlarge,83,0.0013198750093579292,13598720,0.1,True,
cipher_xlarge,python,xlarge,84,0.0013805408962070942,13680640,0.2,True,
cipher_xlarge,python,xlarge,85,0.0013622499536722898,13729792,0.2,True,
cipher_xlarge,python,xlarge,86,0.0013262918218970299,13418496,0.3,True,
cipher_xlarge,python,xlarge,87,0.0014896250795572996,14123008,0.4,True,
cipher_xlarge,python,xlarge,88,0.0013480829074978828,13778944,0.2,True,
cipher_xlarge,python,xlarge,89,0.0013068330008536577,13451264,0.2,True,
cipher_xlarge,python,xlarge,90,0.001381334150210023,13385728,0.2,True,
cipher_xlarge,python,xlarge,91,0.0013581670355051756,13451264,0.2,True,
